Cell ID,Cell birth time,Cell age,stat0,Long axis (L) birth,Long axis (L) death,Short axis birth,Short axis death,Area birth,Area death,Fluor1 sum,Fluor1 mean,Mother ID,Daughter1 ID,Daughter2 ID,L death / L birth,Fluor1 sum death,Fluor1 mean death,Long axis/Short axis birth,Long axis/Short axis death,Growth Rate,Volume birth,Volume division,Vd-Vb,fov,Time Division
7190.0,1173.0,39.0,2.0,27.0,49.0,10.2202233286929,10.712514410621809,279.0,528.0,787851.0,2823.8387096774195,7032.0,7293.0,7294.0,1.8148148148148149,1918658.0,3633.8219696969695,2.641820939880883,4.574089529477309,0.0458448793927921,2.351212298913177,4.973941835526079,2.622729536612902,xy3,1212.0
7243.0,1194.0,30.0,2.0,28.0,50.0,9.97696587379752,9.775117286180926,282.0,490.0,544915.0,1932.322695035461,7146.0,7316.0,7317.0,1.7857142857142858,1011261.0,2063.7979591836734,2.806464445622324,5.115028140960002,0.05798184952529421,2.3432883898138153,4.261190246271463,1.9179018564576475,xy3,1224.0
7247.0,1194.0,36.0,2.0,25.0,48.0,9.74201508349318,8.995886833384139,254.0,452.0,602090.0,2370.433070866142,7159.0,7332.0,7333.0,1.92,950454.0,2102.7743362831857,2.566204197564821,5.3357718798629,0.05436043216997418,1.9696684996682607,3.4745362908490955,1.5048677911808348,xy3,1230.0
7268.0,1200.0,30.0,2.0,25.0,43.0,9.185028325886675,9.326615257552962,233.0,403.0,498229.0,2138.321888412017,7211.0,7329.0,7330.0,1.72,824322.0,2045.4640198511165,2.721820675233098,4.610461438856648,0.054232429082536185,1.7658246846897463,3.310606645515233,1.544781960825487,xy3,1230.0
7269.0,1200.0,24.0,2.0,25.0,38.0,8.120260819377338,9.273844989406122,217.0,354.0,451980.0,2082.8571428571427,7211.0,7318.0,7319.0,1.52,734101.0,2073.731638418079,3.078718843653719,4.097545305470265,0.05233879185727314,1.402479149359133,2.864420074461651,1.461940925102518,xy3,1224.0
7270.0,1200.0,69.0,2.0,23.0,38.0,8.6513272082796,8.829108804170254,201.0,342.0,530339.0,2638.502487562189,6929.0,7437.0,7438.0,1.6521739130434783,985207.0,2880.722222222222,2.658551624077778,4.303945148127686,0.021830084512923304,1.4364651184178392,2.6073010323579884,1.1708359139401492,xy3,1269.0
7271.0,1200.0,54.0,2.0,25.0,39.0,8.852552418015025,8.75339391955548,222.0,343.0,598310.0,2695.09009009009,6929.0,7390.0,7391.0,1.56,889683.0,2593.8279883381924,2.824044277797754,4.455414706388596,0.024704767847858095,1.648587451164775,2.637722594327523,0.989135143162748,xy3,1254.0
7272.0,1200.0,27.0,2.0,30.0,51.0,9.120470103992735,9.220047547736733,274.0,473.0,577600.0,2108.029197080292,7212.0,7325.0,7326.0,1.7,1290143.0,2727.5750528541225,3.2893041321265533,5.531424836580055,0.05895869456246336,2.139611637724639,3.887107415537675,1.747495777813036,xy3,1227.0
7273.0,1200.0,33.0,2.0,31.0,53.0,8.434237236515848,8.820765200723084,265.0,471.0,426125.0,1608.0188679245282,7212.0,7341.0,7342.0,1.7096774193548387,1182573.0,2510.770700636943,3.6754953803986172,6.0085490083848185,0.04875497355154324,1.9131458523898202,3.7160735029674985,1.8029276505776783,xy3,1233.0
7281.0,1206.0,60.0,2.0,21.0,41.0,9.487855465563458,9.037582451373412,206.0,373.0,586591.0,2847.529126213592,7127.0,7426.0,7427.0,1.9523809523809523,772657.0,2071.466487935657,2.2133558079821434,4.536611446766869,0.033452481449044245,1.531970354549454,2.9602479118734277,1.4282775573239737,xy3,1266.0
7282.0,1206.0,81.0,2.0,20.0,41.0,9.530253385013536,8.592100393868236,195.0,355.0,521097.0,2672.2923076923075,7127.0,7483.0,7484.0,2.05,757089.0,2132.6450704225354,2.098580089323784,4.771825062619113,0.0265866590055673,1.4578132876418937,2.686065403677774,1.2282521160358804,xy3,1287.0
7290.0,1215.0,45.0,2.0,29.0,44.0,8.60378545764781,8.779589221022455,253.0,392.0,765350.0,3025.098814229249,6928.0,7403.0,7404.0,1.5172413793103448,1026557.0,2618.7678571428573,3.370609383829094,5.011623994280206,0.027792920262119124,1.8455937992876212,3.020597999628343,1.175004200340722,xy3,1260.0
7293.0,1215.0,33.0,2.0,25.0,37.0,10.491138981582681,10.891494442196892,265.0,406.0,954036.0,3600.1358490566035,7190.0,7375.0,7376.0,1.48,1226220.0,3020.246305418719,2.3829633792753864,3.397146295796744,0.03564018979782035,2.2580135288995375,3.7766593302009888,1.5186458013014512,xy3,1248.0
7295.0,1215.0,48.0,2.0,20.0,38.0,8.801133968332278,9.077142077819486,177.0,345.0,428466.0,2420.7118644067796,7166.0,7419.0,7420.0,1.9,800109.0,2319.1565217391303,2.2724344467386612,4.186339673238691,0.040115867885774675,1.2612450959844819,2.749351472230509,1.488106376246027,xy3,1263.0
7296.0,1215.0,51.0,2.0,22.0,42.0,8.684491753425311,8.932541209220641,196.0,378.0,486950.0,2484.438775510204,7166.0,7428.0,7429.0,1.9090909090909092,891267.0,2357.8492063492063,2.533251297212969,4.701909458491541,0.03803689205441484,1.3747472101353755,2.9706270609406626,1.5958798508052872,xy3,1266.0
7299.0,1218.0,27.0,2.0,27.0,43.0,10.61052140279156,11.003054896670442,290.0,477.0,947765.0,3268.155172413793,7191.0,7367.0,7368.0,1.5925925925925926,1540779.0,3230.14465408805,2.544644035390803,3.908005586067914,0.05170702774324814,2.520246873221489,4.543172304168371,2.0229254309468816,xy3,1245.0
7300.0,1218.0,27.0,2.0,30.0,45.0,9.301475892169323,10.265984563084228,287.0,465.0,795336.0,2771.205574912892,7191.0,7371.0,7372.0,1.5,1438280.0,3093.0752688172042,3.2252946035431043,4.383408110880752,0.045051678678684905,2.2203999378015395,4.180690350730471,1.9602904129289311,xy3,1245.0
7303.0,1221.0,45.0,2.0,23.0,45.0,8.677363285130996,9.27570918288391,203.0,421.0,504184.0,2483.6650246305417,7234.0,7423.0,7424.0,1.9565217391304348,984660.0,2338.8598574821854,2.6505747476784114,4.851381076396474,0.04474455158941133,1.4445007150808578,3.440133745059563,1.995633029978705,xy3,1266.0
7325.0,1230.0,33.0,2.0,28.0,52.0,8.988838094540153,8.905337733909693,252.0,468.0,689937.0,2737.845238095238,7272.0,7416.0,7417.0,1.8571428571428572,1052141.0,2248.16452991453,3.1149743387865985,5.839194599211516,0.056276291673293066,1.9275022499541339,3.7098776559710602,1.7823754060169263,xy3,1263.0
7326.0,1230.0,30.0,2.0,25.0,45.0,9.266296925106245,9.485765133800202,236.0,430.0,638159.0,2704.063559322034,7272.0,7409.0,7410.0,1.8,1062401.0,2470.7,2.6979493752530876,4.74395047371071,0.058778666490211906,1.7949915502049376,3.591696261734614,1.7967047115296766,xy3,1260.0
7333.0,1233.0,36.0,2.0,26.0,48.0,9.672594741124605,9.317373713528355,262.0,464.0,529674.0,2021.6564885496184,7247.0,7435.0,7436.0,1.8461538461538463,993992.0,2142.2241379310344,2.688006754739427,5.1516662823458965,0.051092039407200716,2.033025369293473,3.7184375459465837,1.6854121766531107,xy3,1269.0
7339.0,1236.0,36.0,2.0,26.0,46.0,9.147494500448879,9.253322551907074,239.0,438.0,809293.0,3386.163179916318,7217.0,7445.0,7446.0,1.7692307692307692,1376400.0,3142.4657534246576,2.8423083499775976,4.971187348323828,0.04754540487230108,1.8322551354936012,3.505849890954595,1.6735947554609938,xy3,1272.0
7340.0,1236.0,42.0,2.0,24.0,48.0,9.58183959422371,9.220506448614245,230.0,447.0,755728.0,3285.7739130434784,7217.0,7457.0,7458.0,2.0,1374361.0,3074.633109619687,2.504738235700386,5.205787802167195,0.049510512897138925,1.8225130314872495,3.6441417083613303,1.8216286768740808,xy3,1278.0
7342.0,1236.0,33.0,2.0,31.0,54.0,8.214706113889111,9.479284805390492,258.0,512.0,596091.0,2310.4302325581393,7273.0,7439.0,7440.0,1.7419354838709677,1037550.0,2026.46484375,3.7737199079570702,5.6966322996532766,0.05045425837082984,1.8195604004211463,4.358548286502582,2.5389878860814363,xy3,1269.0
7343.0,1236.0,66.0,2.0,22.0,53.0,9.485316889627693,9.524381155851072,209.0,508.0,636060.0,3043.349282296651,7218.0,7524.0,7525.0,2.409090909090909,1549868.0,3050.9212598425197,2.3193742766841305,5.5646660011543885,0.039965884554263906,1.6170627418848125,4.312268353093702,2.69520561120889,xy3,1302.0
7344.0,1236.0,33.0,2.0,27.0,44.0,8.758699956214539,9.14458235036972,241.0,410.0,624896.0,2592.9294605809127,7218.0,7441.0,7442.0,1.6296296296296295,1149240.0,2803.0243902439024,3.082649267011682,4.811592078693573,0.044395706173993806,1.7624903021828238,3.267261897388911,1.5047715952060874,xy3,1269.0
7350.0,1239.0,51.0,2.0,26.0,43.0,8.797891399890897,8.891763860169196,231.0,386.0,523281.0,2265.285714285714,7167.0,7491.0,7492.0,1.6538461538461537,779535.0,2019.520725388601,2.9552535736372496,4.835935892609476,0.029594328098357662,1.7034853626120279,3.0200248406983246,1.3165394780862967,xy3,1290.0
7351.0,1239.0,45.0,2.0,30.0,46.0,8.785414925236564,8.323635745521466,265.0,384.0,532468.0,2009.31320754717,7167.0,7479.0,7480.0,1.5333333333333334,779576.0,2030.1458333333333,3.414750499014387,5.5264311661824355,0.028496267655129307,1.9935194160606764,2.857253963131037,0.8637345470703608,xy3,1284.0
7353.0,1239.0,81.0,2.0,24.0,34.0,8.479173268877814,8.522323367781341,205.0,290.0,451754.0,2203.6780487804876,7208.0,7554.0,7555.0,1.4166666666666667,524921.0,1810.0724137931034,2.8304646265562527,3.989522402838768,0.012900247935859845,1.4523960087664283,2.1591649032223477,0.7067688944559194,xy3,1320.0
7366.0,1245.0,36.0,2.0,30.0,47.0,8.615743629199072,7.986226724732171,259.0,398.0,482958.0,1864.7027027027027,7155.0,7464.0,7465.0,1.5666666666666667,677955.0,1703.4045226130654,3.481997757956597,5.885132193210581,0.03741251833732525,1.9212674262293525,2.697998906226232,0.7767314799968794,xy3,1281.0
7367.0,1248.0,33.0,2.0,23.0,38.0,10.297107021391852,10.71777770200171,239.0,408.0,782373.0,3273.52719665272,7299.0,7468.0,7469.0,1.6521739130434783,1132530.0,2775.8088235294117,2.2336370742013623,3.5455111177481236,0.04564472216338509,1.9794833017510183,3.773088127167935,1.7936048254169166,xy3,1281.0
7368.0,1248.0,66.0,2.0,23.0,48.0,10.342876799205412,9.42659047522186,242.0,472.0,810552.0,3349.3884297520663,7299.0,7532.0,7533.0,2.0869565217391304,1446216.0,3064.0169491525426,2.223752679889503,5.091978921346989,0.033441217953579135,1.995562561054184,3.8030358644850644,1.8074733034308803,xy3,1314.0
7369.0,1248.0,36.0,2.0,30.0,53.0,9.41312239485475,9.188064052731225,286.0,509.0,689085.0,2409.388111888112,7248.0,7475.0,7476.0,1.7666666666666666,1021452.0,2006.7819253438115,3.1870402552502792,5.768353343623604,0.047424544324163875,2.2708770712761686,4.022132093156899,1.7512550218807306,xy3,1284.0
7371.0,1248.0,36.0,2.0,22.0,42.0,10.224404907585544,10.06683933929863,225.0,423.0,782648.0,3478.4355555555558,7300.0,7477.0,7478.0,1.9090909090909092,1163824.0,2751.356973995272,2.1517144712919256,4.172113866567995,0.0538855970770877,1.854309305723259,3.7364212744178245,1.8821119686945655,xy3,1284.0
7372.0,1248.0,45.0,2.0,25.0,53.0,9.198869973048641,9.395692665117739,241.0,517.0,720897.0,2991.2738589211617,7300.0,7500.0,7501.0,2.12,1411015.0,2729.2359767891685,2.7177251198512846,5.640882677736655,0.05009440591226143,1.7707783237642487,4.200138268399178,2.4293599446349297,xy3,1293.0
7402.0,1263.0,24.0,2.0,28.0,46.0,9.860556653150018,9.36975713682535,277.0,431.0,650152.0,2347.1191335740073,7355.0,7481.0,7482.0,1.6428571428571428,829790.0,1925.2668213457077,2.8395962809113033,4.909412200152892,0.06205461078923641,2.292524951431057,3.591382340943029,1.2988573895119724,xy3,1287.0
7404.0,1263.0,84.0,2.0,23.0,38.0,9.055113852031493,10.237123120445272,214.0,389.0,550084.0,2570.4859813084113,7290.0,7608.0,7609.0,1.6521739130434783,1140969.0,2933.082262210797,2.5400011944455017,3.711980363321757,0.01793185513561557,1.563154319123874,3.458276728626898,1.8951224095030241,xy3,1347.0
7410.0,1263.0,39.0,2.0,24.0,44.0,9.300379887924635,8.36363636973955,224.0,368.0,568255.0,2536.8526785714284,7326.0,7522.0,7523.0,1.8333333333333333,896537.0,2436.241847826087,2.580539750979523,5.2608695613783825,0.04662583104387041,1.724758012126982,2.7504160465262704,1.0256580343992883,xy3,1302.0
7433.0,1272.0,30.0,2.0,36.0,53.0,9.459070216755428,9.838595129559485,341.0,523.0,641253.0,1880.507331378299,7317.0,7520.0,7521.0,1.4722222222222223,1184471.0,2264.7629063097515,3.8058708916475745,5.386947963816968,0.03867729750960121,2.8039834073385235,4.591816543181495,1.7878331358429715,xy3,1302.0
7434.0,1272.0,24.0,2.0,36.0,53.0,9.640800772254444,9.771840516063127,357.0,521.0,648495.0,1816.5126050420167,7317.0,7509.0,7510.0,1.4722222222222223,1037326.0,1991.028790786948,3.7341296486081843,5.423747953405261,0.048346621887001506,2.907388616887139,4.5317444152936455,1.6243557984065067,xy3,1296.0
7439.0,1272.0,30.0,2.0,25.0,40.0,9.035447421281157,9.418025857516005,229.0,378.0,541218.0,2363.397379912664,7342.0,7527.0,7528.0,1.6,835134.0,2209.3492063492063,2.7668801371271985,4.247174578319746,0.04700036292457357,1.7126626711040136,3.119363461091902,1.4067007899878883,xy3,1302.0
7440.0,1272.0,24.0,2.0,32.0,46.0,8.995745937544092,8.847707561869619,288.0,407.0,567612.0,1970.875,7342.0,7512.0,7513.0,1.4375,877346.0,2155.6412776412776,3.557236967581173,5.199086845754618,0.045363186711171066,2.2391167335754973,3.215329785080632,0.9762130515051348,xy3,1296.0
7441.0,1272.0,54.0,2.0,20.0,32.0,9.29866087102666,8.938494159804957,193.0,287.0,611287.0,3167.2901554404143,7344.0,7563.0,7564.0,1.6,673852.0,2347.9163763066204,2.1508473399989487,3.580021357948536,0.026111312735874206,1.3941905443916038,2.212161251667542,0.8179707072759381,xy3,1326.0
7442.0,1272.0,42.0,2.0,25.0,36.0,8.779186158717119,8.720451243164739,223.0,314.0,598286.0,2682.896860986547,7344.0,7538.0,7539.0,1.44,923267.0,2940.3407643312103,2.8476443656655746,4.1282267392088805,0.026045936684850668,1.623173392655092,2.4010411098680478,0.7778677172129558,xy3,1314.0
7446.0,1275.0,57.0,2.0,23.0,34.0,9.132653254706202,9.46544671408459,221.0,322.0,733761.0,3320.185520361991,7339.0,7568.0,7569.0,1.4782608695652173,741156.0,2301.726708074534,2.518435700835103,3.592012192029773,0.020571910983526943,1.5879829446803428,2.636623068843475,1.0486401241631322,xy3,1332.0
7458.0,1281.0,33.0,2.0,28.0,35.0,9.075312779514675,8.887753252898479,255.0,313.0,749024.0,2937.3490196078433,7340.0,7534.0,7535.0,1.25,832299.0,2659.102236421725,3.0852931111314676,3.938003115532689,0.020285777392200884,1.9625016352106213,2.414485448702297,0.4519838134916758,xy3,1314.0
7468.0,1284.0,66.0,2.0,21.0,29.0,10.11851892876706,9.042918516821889,214.0,271.0,599135.0,2799.696261682243,7367.0,7613.0,7614.0,1.380952380952381,582193.0,2148.3136531365312,2.0754025512861145,3.2069292613942495,0.014671517830138687,1.7218661641494466,2.0273778246115643,0.30551166046211775,xy3,1350.0
7470.0,1284.0,30.0,2.0,31.0,38.0,9.311642489729557,9.06066449858942,297.0,359.0,700209.0,2357.6060606060605,7370.0,7536.0,7537.0,1.2258064516129032,682866.0,1902.133704735376,3.32916561543165,4.193952883468525,0.020359895524123938,2.3077008818557845,2.739809036494761,0.43210815463897667,xy3,1314.0
7471.0,1284.0,48.0,2.0,29.0,39.0,9.77446927699236,9.25747500625449,286.0,363.0,664522.0,2323.5034965034965,7370.0,7581.0,7582.0,1.3448275862068966,810086.0,2231.6418732782367,2.9669130034775053,4.212811805989324,0.01851661350894826,2.3464384050870244,2.936527893817201,0.5900894887301766,xy3,1332.0
7476.0,1287.0,63.0,2.0,27.0,36.0,9.49010302219904,8.928626085466938,270.0,322.0,539172.0,1996.9333333333334,7369.0,7615.0,7616.0,1.3333333333333333,487403.0,1513.6739130434783,2.8450692196746648,4.031975317971591,0.013699146307227657,2.048188349121994,2.5117669547882917,0.4635786056662976,xy3,1350.0
7477.0,1287.0,48.0,2.0,23.0,30.0,10.217538248032398,9.44770121709914,238.0,291.0,633492.0,2661.731092436975,7371.0,7587.0,7588.0,1.3043478260869565,558674.0,1919.8419243986255,2.2510314560778997,3.175375608375909,0.01660644785831286,1.9516511826212148,2.2866101356959656,0.33495895307475076,xy3,1335.0
7478.0,1287.0,54.0,2.0,21.0,28.0,9.95165310538753,9.456923901232033,213.0,266.0,577871.0,2713.0093896713615,7371.0,7595.0,7596.0,1.3333333333333333,459966.0,1729.1954887218046,2.1102021722030506,2.9607936251186504,0.015982337358432266,1.6707989656624012,2.1201616957609595,0.4493627300985583,xy3,1341.0
7482.0,1290.0,66.0,2.0,26.0,38.0,8.846043673589625,8.788998409039886,230.0,334.0,435723.0,1894.4478260869564,7402.0,7628.0,7629.0,1.4615384615384615,616329.0,1845.2964071856288,2.939167040020897,4.3235870837017405,0.017249528259313796,1.7209849585907062,2.58465041765412,0.8636654590634139,xy3,1356.0
7500.0,1296.0,51.0,2.0,27.0,31.0,9.363060899669584,9.518840651434076,254.0,303.0,763536.0,3006.047244094488,7372.0,7610.0,7611.0,1.1481481481481481,819423.0,2704.366336633663,2.8836723683974768,3.256699122842197,0.008126490498871597,1.9972599907957107,2.40557260843232,0.4083126176366092,xy3,1347.0
7501.0,1296.0,36.0,2.0,28.0,32.0,8.956436403118028,9.312845254924275,260.0,305.0,668789.0,2572.2653846153844,7372.0,7584.0,7585.0,1.1428571428571428,780797.0,2559.990163934426,3.126243378477213,3.436114219022337,0.011127616052043562,1.9144579292987502,2.3910100795715885,0.47655215027283826,xy3,1332.0
7507.0,1299.0,39.0,2.0,31.0,40.0,10.81742767245308,12.172851808084769,336.0,487.0,767473.0,2284.1458333333335,7381.0,7589.0,7590.0,1.2903225806451613,1561632.0,3206.6365503080083,2.8657459923621653,3.286000735951903,0.01960709612529154,3.05836711812192,5.0812980997162205,2.0229309815943006,xy3,1338.0
7525.0,1305.0,51.0,2.0,27.0,30.0,9.043248194023098,9.231128989812618,248.0,279.0,749957.0,3024.0201612903224,7343.0,7630.0,7631.0,1.1111111111111112,576035.0,2064.641577060932,2.985652878336896,3.24987333977325,0.006197677391636843,1.8714677011558516,2.188847659509981,0.31737995835412924,xy3,1356.0
7691.0,66.0,93.0,2.0,14.0,29.0,9.09740421789862,9.041306442788054,128.0,269.0,262664.0,2052.0625,7659.0,7765.0,7766.0,2.0714285714285716,618023.0,2297.4832713754645,1.5389005110332248,3.2075010601075604,0.023491564528103734,0.8660182228842879,2.0266969601010856,1.1606787372167977,xy4,159.0
7692.0,66.0,78.0,2.0,14.0,28.0,8.847053503031864,8.883894737912879,133.0,249.0,282225.0,2121.9924812030076,7659.0,7750.0,7751.0,2.0,555758.0,2231.9598393574297,1.5824477601726081,3.1517707971603146,0.026659506944613283,0.8252420040968309,1.8853924125082397,1.0601504084114088,xy4,144.0
7700.0,87.0,201.0,2.0,18.0,38.0,9.26523178413318,9.261215032997072,167.0,353.0,352522.0,2110.9101796407185,7660.0,7876.0,7877.0,2.111111111111111,720374.0,2040.7195467422096,1.942746864770854,4.103133321557551,0.011152453758660016,1.2212923959157442,2.856967845616821,1.6356754497010768,xy4,288.0
7701.0,87.0,105.0,2.0,19.0,33.0,8.394891539345625,8.532428055981528,164.0,283.0,309029.0,1884.3231707317073,7660.0,7803.0,7804.0,1.736842105263158,585644.0,2069.4134275618376,2.263281176528581,3.867597802581629,0.01577338806571543,1.0893664114382169,2.094595130300243,1.0052287188620261,xy4,192.0
7706.0,90.0,60.0,2.0,19.0,31.0,9.205742883037207,9.149139002423997,184.0,284.0,314340.0,1708.3695652173913,7678.0,7759.0,7760.0,1.631578947368421,610360.0,2149.154929577465,2.063929032279405,3.388296974369586,0.0244774112659353,1.2881169120251856,2.232183343052964,0.9440664310277782,xy4,150.0
7715.0,96.0,51.0,2.0,18.0,36.0,8.743876795797247,8.276420869371153,158.0,300.0,318420.0,2015.3164556962026,7688.0,7754.0,7755.0,2.0,492433.0,1641.4433333333334,2.0585834430617456,4.349706300367891,0.04077336356234973,1.1003916652239774,2.1724254221331103,1.072033756909133,xy4,147.0
7718.0,99.0,189.0,2.0,19.0,32.0,8.939290759467392,8.357645896510913,173.0,269.0,377180.0,2180.2312138728325,7677.0,7878.0,7879.0,1.6842105263157894,405044.0,1505.7397769516729,2.12544826108017,3.828829361310835,0.008274554343385497,1.2214007635208748,1.9469009300262512,0.7255001665053764,xy4,288.0
7723.0,102.0,114.0,2.0,21.0,29.0,8.831440872985045,8.022398142362373,188.0,247.0,255847.0,1360.8882978723404,7684.0,7829.0,7830.0,1.380952380952381,230143.0,931.7530364372469,2.377867926879066,3.614879177694403,0.008494036638501345,1.343607130043478,1.61649457209906,0.272887442055582,xy4,216.0
7724.0,102.0,54.0,2.0,24.0,40.0,7.562307984547,7.856263998007987,196.0,332.0,259532.0,1324.142857142857,7684.0,7761.0,7762.0,1.6666666666666667,469212.0,1413.289156626506,3.1736342990846405,5.091478597224112,0.028379201320332805,1.1719540463710323,2.2012483471052775,1.0292943007342452,xy4,156.0
7726.0,105.0,138.0,2.0,13.0,32.0,8.451040653926656,8.046503720330282,113.0,269.0,242206.0,2143.4159292035397,7672.0,7843.0,7844.0,2.4615384615384617,408511.0,1518.6282527881042,1.5382720936219536,3.976882520932521,0.019582316203004126,0.6938709209173273,1.8110457678594316,1.1171748469421043,xy4,243.0
7732.0,114.0,213.0,2.0,16.0,36.0,8.975976857331942,8.109682121135513,144.0,292.0,295958.0,2055.2638888888887,7687.0,7919.0,7920.0,2.25,581480.0,1991.3698630136987,1.7825357901775951,4.439138237758609,0.011421552341075053,0.9999018543529659,2.08926218006354,1.089360325710574,xy4,327.0
7735.0,123.0,72.0,2.0,16.0,31.0,8.233076748998881,8.679298831913128,139.0,271.0,180357.0,1297.5323741007194,7668.0,7806.0,7807.0,1.9375,395427.0,1459.140221402214,1.9433804017368785,3.5717170937835827,0.02755827009355688,0.8572514017083177,2.0200651547287927,1.162813753020475,xy4,195.0
7736.0,123.0,90.0,2.0,17.0,32.0,8.716409444515715,8.716761387885665,155.0,280.0,195907.0,1263.9161290322581,7668.0,7827.0,7828.0,1.8823529411764706,510134.0,1821.9071428571428,1.9503443600502548,3.671088214537201,0.021084085291450345,1.0216661132540947,2.1091285607728887,1.087462447518794,xy4,213.0
7737.0,129.0,135.0,2.0,19.0,32.0,8.414401599097083,8.486166309987468,161.0,272.0,254608.0,1581.416149068323,7690.0,7849.0,7850.0,1.6842105263157894,582842.0,2142.801470588235,2.2580334176156764,3.7708429025647106,0.011584376080739695,1.093996450657039,2.0042951317594606,0.9102986811024216,xy4,264.0
7748.0,141.0,633.0,2.0,18.0,54.0,7.767512043086622,9.382220069112234,140.0,521.0,248102.0,1772.1571428571428,7689.0,8405.0,8406.0,3.0,798780.0,1533.1669865642993,2.317344331126036,5.755567403260622,0.00520669331122327,0.8871009016843634,4.272462383851437,3.3853614821670734,xy4,774.0
7749.0,141.0,360.0,2.0,19.0,37.0,8.760978783130332,8.512929224200144,174.0,317.0,310129.0,1782.3505747126437,7689.0,8038.0,8039.0,1.9473684210526316,297818.0,939.4889589905363,2.16870745499183,4.346330038175131,0.005553991112314868,1.1775127798986382,2.362049588699281,1.184536808800643,xy4,501.0
7750.0,147.0,90.0,2.0,13.0,31.0,8.883105372552466,9.15163590815716,119.0,292.0,263503.0,2214.3109243697477,7692.0,7839.0,7840.0,2.3846153846153846,475893.0,1629.7705479452054,1.46345218870961,3.387372521274438,0.028967928234120317,0.7557909755594681,2.2333353804500264,1.4775444048905584,xy4,237.0
7751.0,147.0,90.0,2.0,14.0,30.0,9.134049361820962,8.98070252473499,128.0,277.0,290769.0,2271.6328125,7692.0,7841.0,7842.0,2.142857142857143,417394.0,1506.8375451263537,1.5327265537361803,3.3404959041202917,0.025404668401563236,0.8720367589085583,2.0781217139125645,1.2060849550040063,xy4,237.0
7752.0,150.0,360.0,2.0,16.0,46.0,7.1177344052102125,7.596131552477722,115.0,350.0,259767.0,2258.8434782608697,7666.0,8046.0,8047.0,2.875,557051.0,1591.5742857142857,2.247906298426636,6.055713975226722,0.008800438952077615,0.6586889793118913,2.3929703343457027,1.7342813550338114,xy4,510.0
7754.0,150.0,48.0,2.0,18.0,32.0,8.565976181015929,7.891403564543902,155.0,253.0,256005.0,1651.6451612903227,7715.0,7810.0,7811.0,1.7777777777777777,529288.0,2092.0474308300395,2.101336685933347,4.055045434981438,0.03596025905647263,1.0602219985889887,1.744972854430562,0.6847508558415734,xy4,198.0
7757.0,153.0,123.0,2.0,17.0,34.0,7.556591132200729,8.245019323661003,135.0,282.0,341717.0,2531.237037037037,7696.0,7858.0,7859.0,2.0,786606.0,2789.3829787234044,2.2496916536291462,4.123701675559338,0.01690602879414501,0.7889284708157049,2.026933913994012,1.2380054431783072,xy4,276.0
7758.0,153.0,102.0,2.0,18.0,35.0,7.2278285425685125,7.658351089280563,136.0,281.0,298453.0,2194.5073529411766,7696.0,7847.0,7848.0,1.9444444444444444,571942.0,2035.3807829181494,2.4903745148336682,4.570174387668084,0.01955812657627203,0.7770788726647474,1.8156457946782707,1.0385669220135232,xy4,255.0
7762.0,159.0,63.0,2.0,21.0,36.0,6.932669098352465,7.379063141396525,157.0,282.0,223145.0,1421.3057324840765,7724.0,7833.0,7834.0,1.7142857142857142,589927.0,2091.9397163120566,3.029136354566614,4.8786681059876145,0.025666500034889853,0.8569839923434649,1.742419387109368,0.8854353947659032,xy4,222.0
7766.0,162.0,156.0,2.0,15.0,40.0,9.136225830778146,9.02850269704717,143.0,362.0,323249.0,2260.4825174825173,7691.0,7906.0,7907.0,2.6666666666666665,536924.0,1483.2154696132598,1.6418158086097163,4.430413474105984,0.018862101019456273,0.9520319601037669,2.8767677076015286,1.9247357474977616,xy4,318.0
7772.0,174.0,93.0,2.0,20.0,38.0,7.770329973265106,8.208378200477773,156.0,312.0,390353.0,2502.2628205128203,7695.0,7851.0,7852.0,1.9,916470.0,2937.403846153846,2.57389326692853,4.629416319753418,0.020704964070077252,1.0029010608855498,2.2668765847219663,1.2639755238364165,xy4,267.0
7773.0,174.0,96.0,2.0,21.0,41.0,7.685718343430251,7.772452969089932,170.0,322.0,431925.0,2540.735294117647,7695.0,7855.0,7856.0,1.9523809523809523,851187.0,2643.4378881987577,2.7323405648804178,5.275039960106783,0.020907800905652654,1.0391257131459382,2.2137797333461835,1.1746540202002453,xy4,270.0
7775.0,174.0,114.0,2.0,17.0,30.0,7.418487300436985,7.750383524462872,134.0,241.0,304221.0,2270.305970149254,7703.0,7874.0,7875.0,1.7647058823529411,337423.0,1400.0954356846473,2.2915722992473975,3.8707761887279126,0.014946948358051035,0.7627722774028856,1.571238652749322,0.8084663753464365,xy4,288.0
7776.0,174.0,93.0,2.0,19.0,32.0,7.103206492251532,7.1089894692807345,139.0,238.0,273318.0,1966.31654676259,7703.0,7853.0,7854.0,1.6842105263157894,507777.0,2133.516806722689,2.674848326699495,4.501343002163381,0.01681602979462214,0.8006512802670513,1.4286816612027138,0.6280303809356624,xy4,267.0
7803.0,195.0,102.0,2.0,16.0,39.0,8.048339993128671,8.446865287230509,129.0,331.0,285591.0,2213.8837209302324,7701.0,7885.0,7886.0,2.4375,618996.0,1870.0785498489427,1.9879875867147905,4.617097428907501,0.02620508599676074,0.8230180173695147,2.46317569228827,1.6401576749187552,xy4,297.0
